Age,Income,Experience,Score,Purchase
52,142790,22,68,1
63,145223,38,26,0
59,149670,8,24,0
56,95205,32,56,1
43,41784,34,9,0
55,49672,39,35,0
40,21082,23,79,0
39,31148,23,24,0
21,47494,23,31,0
26,126471,18,83,1
21,95093,38,66,1
24,71952,24,66,1
40,130032,30,41,0
19,56719,37,36,0
41,132981,24,34,0
57,68737,26,39,0
48,79453,31,83,1
64,127271,10,23,0
48,59536,4,80,0
64,70604,32,44,0
57,70833,18,70,1
60,34039,15,58,0
51,87839,34,59,1
41,67931,10,26,0
43,59925,10,22,0
33,71003,9,88,1
64,103817,33,40,0
30,68897,4,85,1
32,107745,22,94,1
44,146298,24,11,0
21,113709,28,9,0
33,62287,39,12,0
47,110726,12,26,0
61,53012,31,38,0
47,127252,33,3,0
53,61783,11,97,1
20,129323,23,15,0
39,105727,39,47,0
39,88315,20,5,0
29,103766,28,54,1
38,66491,22,24,0
21,108941,32,11,0
48,78584,7,33,0
61,32803,12,87,0
48,69625,4,74,1
40,138819,9,57,1
37,113361,13,52,1
32,33698,23,64,0
40,54560,10,43,0
45,35376,2,92,0
33,103654,28,81,1
54,33117,29,44,0
38,125519,36,90,1
32,76381,6,89,1
34,57956,16,36,0
54,68786,19,12,0
30,146822,10,56,1
36,133005,24,3,0
47,123585,23,50,0
62,107778,1,29,0
35,86480,26,88,1
31,51695,18,83,0
53,21511,28,77,0
53,73233,36,16,0
37,131022,10,40,0
36,42502,18,27,0
62,70010,27,70,1
61,138248,38,42,0
24,110341,20,57,1
61,112529,25,10,0
21,93905,21,38,0
51,130424,5,8,0
19,66489,10,18,0
22,120919,13,96,1
27,103533,35,17,0
49,101165,39,58,1
59,51949,1,66,0
58,88376,19,44,0
30,99587,21,84,1
56,113059,38,74,1
22,87310,3,9,0
27,98798,28,48,0
27,89407,23,39,0
55,93809,0,89,1
44,37229,23,89,0
38,47385,29,88,0
25,62176,11,6,0
18,114825,18,30,0
45,23260,36,74,0
56,117555,39,95,1
31,23145,3,18,0
38,117289,14,43,0
47,27802,19,33,0
38,22263,19,53,0
26,46913,20,56,0
34,77788,9,19,0
22,28155,29,87,0
48,20922,23,69,0
57,92231,39,26,0
55,40672,39,29,0
60,58526,37,24,0
36,65344,2,6,0
53,142819,28,54,1
50,39014,7,39,0
30,93352,28,4,0
31,111279,9,58,1
50,60324,4,48,0
46,134529,10,60,1
60,114075,3,26,0
53,115638,34,79,1
61,58698,39,77,0
27,97169,11,40,0
48,43384,20,86,0
23,23512,15,77,0
18,26066,13,56,0
24,51500,20,39,0
44,143775,26,81,1
38,98743,35,39,0
45,105642,0,48,0
33,149587,0,25,0
63,99858,21,34,0
40,74800,14,21,0
37,83140,19,25,0
55,120364,2,89,1
42,132317,13,22,0
45,104954,8,23,0
22,22387,18,25,0
38,76160,39,78,1
35,79241,33,78,1
64,93567,3,26,0
23,21799,32,30,0
46,139095,36,90,1
36,55548,1,38,0
50,53895,26,86,0
18,110450,16,34,0
62,125669,30,89,1
20,100171,5,77,1
59,60379,30,93,1
38,65414,2,73,1
52,93071,39,15,0
58,132808,2,95,1
57,127668,32,44,0
20,88344,12,91,1
42,98591,20,95,1
62,113141,36,10,0
55,112201,15,37,0
62,118303,20,7,0
37,24297,12,32,0
61,129513,3,11,0
62,148668,30,48,0
51,106479,8,92,1
38,118752,32,68,1
40,25008,36,48,0
23,106813,36,45,0
30,135481,23,95,1
40,36820,24,93,0
26,91548,28,33,0
34,42253,39,4,0
19,49202,35,47,0
36,49236,14,90,0
36,87156,17,53,1
24,131888,19,31,0
59,146381,4,31,0
59,80263,17,27,0
37,138996,39,89,1
26,119252,0,48,0
34,138632,18,36,0
44,94855,22,49,0
64,36575,25,31,0
19,32204,28,44,0
53,31952,33,59,0
36,146610,18,23,0
34,103323,17,99,1
22,71142,1,68,1
56,53872,26,92,0
35,49376,5,42,0
24,86084,38,42,0
34,31640,5,13,0
56,46437,5,1,0
53,147129,30,76,1
57,107681,39,53,1
62,143450,29,40,0
21,27903,20,90,0
55,103704,17,46,0
42,46863,22,87,0
22,63381,37,22,0
47,48548,22,52,0
29,69956,27,28,0
21,94526,35,53,1
41,31467,24,63,0
46,77954,6,17,0
26,43901,17,64,0
21,75983,19,6,0
41,43301,4,14,0
31,144686,17,17,0
22,122542,39,38,0
35,105180,32,69,1
59,89903,14,13,0
36,123955,34,53,1
29,36204,0,9,0
35,39755,20,44,0
34,79817,7,26,0
47,22093,6,77,0
41,145022,39,19,0
28,89537,39,48,0
52,116319,29,81,1
40,42940,37,80,0
34,93346,34,30,0
18,64040,1,32,0
32,57322,7,78,0
49,148714,37,79,1
26,111544,3,76,1
32,104437,36,75,1
45,112969,20,69,1
41,127001,12,11,0
52,107725,8,98,1
39,135784,28,83,1
44,130675,23,26,0
36,114266,15,26,0
62,29236,11,17,0
29,132073,1,95,1
37,92597,18,83,1
18,104124,29,44,0
38,23902,15,84,0
62,119656,23,23,0
18,54364,12,25,0
27,127071,4,92,1
64,141668,22,37,0
49,118983,37,76,1
56,114410,30,65,1
39,40096,16,2,0
35,32020,2,74,0
63,78473,25,98,1
49,130400,12,32,0
44,64153,37,89,1
45,61277,21,74,1
35,107221,20,55,1
56,58502,28,50,0
46,35675,38,65,0
35,44365,4,32,0
61,107812,13,37,0
25,138384,17,76,1
48,98229,3,82,1
51,109049,32,94,1
24,72148,38,13,0
53,109157,19,54,1
35,109247,12,3,0
55,125711,35,85,1
26,130090,3,42,0
26,113321,34,78,1
63,88078,7,40,0
25,102598,39,74,1
52,90902,35,66,1
35,46465,5,60,0
22,52286,21,11,0
31,74795,5,1,0
45,60178,35,26,0
47,128139,8,42,0
21,99183,15,62,1
56,123845,38,61,1
37,69986,37,77,1
42,63201,32,92,1
45,63315,17,85,1
29,95396,11,62,1
19,75178,26,74,1
60,30745,0,12,0
31,143160,14,27,0
39,142658,26,67,1
48,92354,15,28,0
40,99637,20,66,1
37,25028,0,28,0
55,118261,28,95,1
21,68566,2,21,0
32,63722,11,7,0
41,106623,27,95,1
42,131074,38,14,0
18,94974,36,39,0
24,103692,30,73,1
48,104084,30,87,1
29,59879,32,62,0
59,44767,32,12,0
22,137523,39,93,1
61,137353,10,38,0
59,124417,28,58,1
55,88099,24,56,1
29,68657,12,39,0
56,28498,18,86,0
35,93667,35,4,0
19,45107,27,48,0
27,48793,3,7,0
32,22696,2,60,0
47,73839,37,40,0
61,109241,36,8,0
34,43397,24,58,0
21,27704,34,57,0
24,140259,28,35,0
58,142024,28,73,1
48,36442,11,13,0
56,83788,34,39,0
51,149576,19,84,1
23,29765,16,21,0
55,135828,11,47,0
62,30002,35,83,0
51,148781,9,2,0
61,31390,17,44,0
32,64436,29,30,0
31,147374,7,87,1
23,104482,12,55,1
54,137540,30,40,0
49,134548,5,77,1
20,26641,6,97,0
20,53709,20,96,0
39,131119,37,92,1
39,59309,27,24,0
27,35624,20,42,0
20,29966,20,28,0
29,109350,23,94,1
46,54189,26,93,0
34,91301,26,98,1
24,115758,12,51,1
30,135123,28,22,0
19,37223,38,89,0
21,122305,27,78,1
27,98183,36,74,1
56,123552,28,74,1
41,24959,21,8,0
34,47257,35,14,0
23,117520,29,45,0
36,70802,27,38,0
22,107748,22,32,0
49,144125,32,62,1
27,136949,3,96,1
26,143795,2,67,1
44,47215,31,84,0
30,75046,3,61,1
36,140966,0,13,0
38,122193,11,87,1
41,141585,12,83,1
55,114593,33,80,1
21,54094,28,99,0
41,58669,8,47,0
52,56126,30,54,0
20,119889,6,71,1
21,99036,12,52,1
54,129864,1,72,1
57,140333,32,25,0
52,36772,6,23,0
48,68586,17,74,1
61,71943,7,30,0
42,88868,11,97,1
57,69855,29,11,0
30,149948,8,35,0
21,42218,27,27,0
63,121124,3,67,1
31,101008,38,47,0
30,77205,16,50,0
44,24959,10,8,0
23,102979,1,55,1
34,65134,22,77,1
53,45874,21,42,0
57,21301,25,67,0
52,78017,11,20,0
34,63319,31,45,0
58,109616,8,35,0
19,106219,4,77,1
30,115192,25,20,0
19,42455,6,24,0
45,24112,28,57,0
60,77033,32,55,1
43,131067,23,9,0
39,130078,24,94,1
64,78360,30,89,1
60,143089,28,16,0
20,102418,4,55,1
52,52145,37,72,0
29,126924,10,58,1
41,52735,31,64,0
22,92781,7,92,1
37,130135,19,76,1
56,146031,33,88,1
56,148305,7,49,0
30,87641,1,29,0
58,128049,20,79,1
62,41711,14,82,0
29,25630,5,7,0
30,85488,4,77,1
27,23206,2,83,0
50,148843,15,69,1
57,76289,34,90,1
33,38953,8,2,0
62,120932,34,33,0
52,30068,18,48,0
20,147874,33,37,0
22,98930,38,89,1
43,75916,9,89,1
28,21067,9,30,0
24,70658,19,41,0
27,72165,0,4,0
59,100781,5,83,1
51,29859,1,91,0
20,49164,37,39,0
25,124946,32,24,0
48,100913,2,50,0
28,147580,35,37,0
62,122370,12,53,1
24,119251,34,25,0
62,40773,14,93,0
19,77295,21,31,0
23,53939,3,99,0
58,68599,16,92,1
49,26114,4,38,0
37,118475,20,58,1
51,140370,23,53,1
33,32818,30,50,0
42,29335,39,4,0
29,128355,29,92,1
24,75008,6,52,1
56,91745,6,31,0
34,63148,26,87,1
62,145373,23,78,1
28,23577,18,92,0
23,93916,33,14,0
40,24076,21,1,0
44,52925,26,43,0
63,126081,5,96,1
23,71869,9,59,1
55,79314,30,61,1
19,61205,24,41,0
39,31095,1,18,0
37,133583,9,60,1
42,104715,9,69,1
32,125504,25,79,1
46,76680,4,59,1
25,48400,21,42,0
54,104297,3,80,1
50,133151,33,36,0
39,127345,6,40,0
64,87346,16,30,0
22,107110,10,87,1
56,140120,7,11,0
35,48562,27,25,0
55,60663,32,45,0
54,38510,24,51,0
47,81608,20,43,0
48,92489,11,66,1
27,72182,25,99,1
32,124627,28,47,0
59,107667,37,24,0
61,46883,34,77,0
35,123909,36,37,0
40,91427,28,56,1
50,55844,23,94,0
33,38728,14,75,0
55,118923,5,87,1
52,31094,31,46,0
51,22407,33,28,0
45,75412,35,93,1
19,32644,19,52,0
47,121308,11,15,0
30,105834,34,45,0
58,128982,37,58,1
33,80746,16,67,1
22,72748,26,73,1
45,79021,16,72,1
56,82651,10,97,1
62,56807,38,98,0
37,54072,1,73,0
41,58398,1,81,0
44,48669,28,41,0
47,50161,23,65,0
62,27282,23,40,0
44,46539,15,5,0
43,23307,30,94,0
24,37745,8,75,0
59,59433,26,28,0
64,122598,13,38,0
55,54555,24,81,0
22,21073,21,87,0
40,52683,34,18,0
45,45741,32,37,0
51,42286,26,27,0
32,23599,39,25,0
49,148513,25,69,1
43,47293,18,83,0
48,35389,38,27,0
36,129649,25,77,1
26,32318,5,54,0
46,68875,2,7,0
56,23055,5,90,0
21,141164,27,78,1
20,102579,2,27,0
46,26320,12,59,0
28,124817,12,72,1
50,24642,12,31,0
55,112694,0,99,1
28,29321,39,91,0
44,99968,36,68,1
50,108293,30,4,0
38,79618,16,18,0
56,122770,8,63,1
48,148099,12,87,1
55,46044,36,96,0
63,41971,13,76,0
19,144982,10,52,1
44,129762,24,84,1
53,134183,30,63,1
28,137159,13,45,0
64,149338,6,12,0
35,45727,23,8,0
18,42559,35,22,0
52,93820,2,91,1
52,129062,25,41,0
48,103201,25,41,0
45,47476,0,81,0
56,148901,14,57,1
18,82683,10,32,0
42,30991,36,97,0
60,105097,6,95,1
55,140355,11,55,1
37,90047,37,6,0
20,30796,2,39,0
19,23881,25,9,0
35,35668,29,32,0
61,120717,31,36,0
27,54312,35,16,0
22,48106,36,12,0
26,112758,17,41,0
19,35729,0,67,0
51,149354,20,58,1
55,90320,27,91,1
48,74913,15,91,1
27,77026,27,9,0
29,79402,21,17,0
53,141649,18,5,0
38,123930,0,26,0
64,57282,30,85,0
23,119449,33,1,0
20,94638,39,1,0
27,129802,5,35,0
22,58218,27,9,0
63,37950,2,87,0
43,79739,30,38,0
38,137693,15,4,0
62,24507,16,52,0
43,66303,26,19,0
55,122552,23,5,0
61,99059,19,92,1
43,44667,31,48,0
25,23992,34,87,0
22,126826,12,63,1
32,93563,19,38,0
33,107680,1,52,1
18,45530,3,87,0
33,130276,26,46,0
54,35305,24,82,0
20,129097,3,93,1
64,142733,31,92,1
48,72129,16,9,0
30,107267,0,50,0
33,106209,32,74,1
60,118833,29,66,1
38,72044,4,77,1
19,111378,11,38,0
44,109363,37,27,0
55,78817,31,20,0
43,123038,37,62,1
55,66666,16,74,1
63,46173,39,16,0
42,38909,31,79,0
28,83967,23,13,0
25,51007,11,20,0
25,32985,30,24,0
50,138449,18,50,0
24,42525,28,7,0
55,132293,20,87,1
38,121046,25,88,1
25,57403,27,29,0
38,57193,16,5,0
37,126965,8,35,0
25,23830,20,65,0
63,76144,33,82,1
48,20533,10,70,0
46,132554,19,87,1
26,40946,38,74,0
32,43504,15,7,0
47,130551,28,44,0
43,75715,0,72,1
27,48255,17,13,0
46,76441,21,94,1
33,56855,7,82,0
53,61721,6,78,1
37,131597,24,75,1
62,61850,29,38,0
54,120659,33,13,0
39,54723,10,54,0
24,55739,14,44,0
40,149357,34,97,1
58,147929,22,13,0
57,25539,20,25,0
46,93029,27,24,0
33,84509,12,29,0
55,136360,33,70,1
45,121140,37,18,0
55,41311,5,92,0
48,123243,3,5,0
31,89180,4,18,0
50,136985,39,63,1
26,105981,5,37,0
44,55934,20,71,0
41,29511,27,55,0
30,20183,2,73,0
43,29475,22,99,0
46,104766,7,12,0
60,83130,18,52,1
45,79577,10,57,1
45,146968,9,46,0
25,46008,27,44,0
40,96868,19,24,0
46,67941,27,9,0
22,62756,28,12,0
59,90258,7,9,0
24,100730,18,22,0
59,112167,20,17,0
53,47912,17,33,0
58,102702,8,47,0
44,70659,3,88,1
63,66840,24,15,0
19,101512,33,93,1
42,147750,8,96,1
26,58623,8,33,0
44,83303,17,93,1
18,66062,10,15,0
40,76690,12,27,0
27,97582,37,98,1
59,118980,8,61,1
42,43634,15,68,0
20,144710,3,82,1
23,142501,33,85,1
23,24090,6,48,0
19,65266,14,8,0
35,50008,37,6,0
40,107643,10,63,1
19,78704,31,84,1
29,131081,26,2,0
39,82866,29,22,0
54,137374,16,21,0
37,28382,35,6,0
56,67774,18,96,1
41,94570,6,70,1
37,94062,20,13,0
18,109609,27,1,0
18,66698,2,22,0
34,21110,13,24,0
18,135266,1,64,1
62,101981,28,41,0
47,20386,17,94,0
58,78513,36,22,0
64,104120,23,61,1
20,131210,11,12,0
63,119987,31,90,1
28,67801,17,4,0
41,134012,12,83,1
39,116085,3,80,1
61,91857,22,12,0
62,109976,9,33,0
43,51566,4,21,0
30,126982,39,73,1
18,52521,13,72,0
41,130228,33,84,1
27,43798,27,74,0
52,33565,7,96,0
41,43027,15,92,0
45,127036,30,74,1
53,117631,6,72,1
33,25631,2,52,0
57,109865,28,47,0
33,128556,35,97,1
34,76878,38,59,1
32,65206,3,47,0
33,123473,8,56,1
32,78582,16,13,0
51,78334,19,44,0
28,92323,13,35,0
18,73619,28,29,0
32,123536,12,56,1
43,46875,35,5,0
21,44514,16,67,0
60,42580,3,53,0
22,148129,19,60,1
52,105827,10,6,0
30,24288,21,48,0
27,26734,7,80,0
28,103000,27,35,0
35,59008,29,18,0
51,69349,32,11,0
56,27814,32,51,0
58,63154,35,23,0
59,27851,26,47,0
40,144478,19,75,1
24,21600,32,59,0
56,76614,24,57,1
20,92402,18,93,1
29,23692,20,56,0
24,146745,32,27,0
43,78027,2,73,1
50,137771,13,35,0
54,40373,14,55,0
32,118636,32,9,0
19,148219,21,18,0
58,132013,0,44,0
24,82805,30,21,0
49,132413,34,56,1
21,100383,19,48,0
37,34507,31,1,0
53,82931,11,27,0
49,95499,15,45,0
45,91642,7,63,1
30,92869,13,58,1
18,134362,17,40,0
52,117449,29,63,1
47,116819,32,38,0
53,59423,33,29,0
42,123612,33,40,0
33,115351,6,19,0
36,106120,5,88,1
18,137409,5,56,1
22,110918,21,44,0
39,86600,7,65,1
41,61848,36,87,1
60,129419,14,13,0
62,26820,25,30,0
54,28512,38,49,0
53,56725,2,75,0
53,71534,9,63,1
21,105151,2,71,1
53,145191,29,35,0
35,59776,21,11,0
33,80945,2,49,0
58,134348,0,40,0
35,103420,32,21,0
39,67455,18,47,0
19,103488,35,3,0
38,140580,33,30,0
53,72433,30,88,1
61,29711,23,67,0
56,79262,11,62,1
64,106009,12,37,0
56,103785,15,97,1
46,29597,15,22,0
43,80067,19,31,0
38,107520,26,46,0
34,68022,38,76,1
33,140743,12,45,0
48,101924,3,14,0
26,132673,31,12,0
48,126263,39,63,1
31,135856,33,91,1
54,38782,38,77,0
19,71782,16,88,1
63,92144,23,38,0
31,118651,28,47,0
50,75013,27,54,1
52,130716,21,55,1
56,128309,27,48,0
64,138030,24,73,1
37,92036,2,72,1
19,55342,12,15,0
58,105745,30,71,1
36,40977,12,88,0
54,123576,17,16,0
35,77396,36,88,1
33,134836,33,43,0
21,126998,16,7,0
29,70021,20,43,0
46,89057,35,28,0
24,147194,39,66,1
31,138559,18,98,1
29,86836,11,60,1
52,47075,27,3,0
22,109515,10,1,0
34,50802,36,31,0
59,97761,27,56,1
49,97017,34,87,1
27,106753,14,84,1
60,130349,15,80,1
34,75822,6,46,0
22,71603,2,32,0
62,122689,30,81,1
59,100291,11,18,0
26,110450,7,68,1
50,55592,24,35,0
53,76006,34,23,0
53,46269,11,79,0
35,124268,20,13,0
26,70138,25,78,1
46,82398,1,14,0
31,110091,13,37,0
42,39874,3,5,0
32,77228,16,22,0
23,82670,4,28,0
59,145613,23,4,0
46,122071,6,50,0
32,131880,22,29,0
46,130572,16,37,0
21,136694,11,35,0
35,27925,10,20,0
61,23107,10,35,0
56,106388,33,99,1
33,115719,36,84,1
28,138018,28,2,0
31,47617,35,58,0
20,94258,26,18,0
59,70075,21,94,1
55,146998,1,56,1
62,42631,35,64,0
59,143120,29,93,1
35,82444,6,52,1
37,117158,11,22,0
42,136584,2,93,1
55,27883,16,60,0
30,39708,31,10,0
21,66221,7,84,1
31,37197,22,80,0
50,41134,37,6,0
45,125922,29,81,1
54,53550,14,6,0
25,34642,9,86,0
61,40439,37,82,0
51,117779,14,96,1
61,126093,29,28,0
22,44583,25,42,0
22,113885,13,74,1
48,99538,2,41,0
62,82014,35,63,1
26,39523,25,22,0
59,130285,13,92,1
49,90543,30,79,1
50,105971,13,29,0
20,125879,39,71,1
47,110629,9,34,0
29,137878,8,96,1
46,134488,39,2,0
20,96830,17,26,0
43,123941,35,75,1
47,65538,35,89,1
26,67310,11,19,0
43,30908,39,20,0
19,135266,2,33,0
20,77290,17,81,1
63,73634,6,94,1
21,32699,30,82,0
42,120169,0,96,1
30,140177,30,4,0
56,86912,12,32,0
61,34255,28,19,0
52,99183,2,3,0
40,80282,28,92,1
26,78249,34,61,1
19,58176,14,38,0
58,28163,20,6,0
61,74210,18,56,1
48,143844,27,40,0
61,124587,3,81,1
64,120280,12,69,1
19,91979,14,83,1
49,98860,38,42,0
35,41143,31,99,0
30,125899,2,86,1
63,24920,29,88,0
22,136575,19,74,1
59,145327,1,2,0
61,102911,24,28,0
27,57996,10,17,0
60,31748,0,70,0
42,114071,9,69,1
51,101251,16,39,0
54,67252,29,7,0
47,142734,34,32,0
24,83179,18,4,0
23,26450,33,21,0
20,72756,31,32,0
30,70235,11,82,1
20,110546,16,97,1
43,20020,5,14,0
41,145802,12,70,1
23,100253,38,75,1
60,132884,21,46,0
59,128421,10,20,0
29,29664,6,93,0
53,86635,20,58,1
19,43225,0,99,0
28,88173,29,80,1
56,126885,18,48,0
51,126048,28,7,0
43,105333,34,40,0
35,60225,19,59,1
38,30807,35,36,0
53,103274,38,44,0
57,26402,0,31,0
63,24521,22,42,0
61,83165,30,44,0
39,139813,34,43,0
47,134693,21,43,0
60,28382,6,47,0
47,143027,32,6,0
25,130996,35,93,1
51,122657,6,91,1
64,35065,26,66,0
26,105470,1,86,1
37,34425,16,9,0
57,33111,0,11,0
42,60799,29,80,1
36,73257,21,77,1
22,143990,27,18,0
28,81177,32,25,0
32,147813,25,97,1
25,101046,34,74,1
36,57851,10,58,0
40,28816,6,30,0
44,97853,27,1,0
57,22175,24,63,0
49,31341,30,97,0
43,83908,2,79,1
44,45654,32,29,0
36,80895,33,66,1
59,79696,20,75,1
46,77889,36,53,1
56,107144,18,98,1
58,103115,36,19,0
50,50194,20,66,0
36,54837,13,84,0
54,88894,9,52,1
36,104358,6,31,0
50,61576,28,60,1
64,122548,39,68,1
33,39727,7,93,0
40,54579,38,30,0
24,116554,12,13,0
43,36555,18,15,0
49,73294,10,20,0
29,69777,1,34,0
25,25906,5,92,0
22,60751,28,20,0
59,89599,4,50,0
45,128750,29,89,1
22,94180,38,27,0
43,127914,35,30,0
22,93678,26,56,1
39,51644,17,84,0
32,53521,35,65,0
30,31564,15,99,0
45,125155,4,55,1
50,90640,8,24,0
60,47299,33,25,0
40,142031,33,53,1
50,67958,35,76,1
60,76078,30,11,0
35,33421,19,94,0
47,108747,16,60,1
43,31202,19,77,0
33,129407,27,47,0
30,62185,20,25,0
56,126663,18,25,0
50,23685,2,17,0
43,110197,29,12,0
18,62637,4,52,1
55,38366,5,11,0
19,123248,2,10,0
23,44276,23,81,0
63,100946,0,60,1
55,68239,35,54,1
59,95214,14,80,1
41,44575,37,63,0
35,61401,17,20,0
44,61230,22,5,0
58,99424,28,41,0
25,102263,21,63,1
45,144086,23,56,1
27,149526,12,32,0
34,134507,32,27,0
46,88617,21,68,1
23,43021,34,48,0
31,29449,16,7,0
39,35657,21,46,0
23,55059,4,78,0
43,21532,24,88,0
56,146302,5,18,0
29,122666,16,38,0
52,70805,30,65,1
31,101551,16,17,0
39,57756,32,90,0
40,91880,38,86,1
24,126734,36,82,1
57,133997,3,38,0
42,94642,13,92,1
30,54206,12,85,0
38,72168,26,63,1
58,133123,23,97,1
27,95188,26,94,1
26,44550,7,42,0
32,26389,38,8,0
19,107897,20,30,0
42,55847,10,64,0
30,124599,30,9,0
51,99239,26,97,1
51,38642,26,57,0
52,126862,7,59,1
55,137679,32,93,1
20,56509,11,95,0
59,99417,34,67,1
23,69237,33,75,1
36,35414,15,5,0
20,83176,35,95,1
35,148633,1,84,1
56,99865,11,4,0
26,137181,26,8,0
29,82059,16,42,0
22,69150,19,35,0
20,108367,20,13,0
28,61091,29,5,0
47,93124,19,40,0
21,20903,7,19,0
22,129952,17,82,1
18,74235,17,97,1
44,78565,17,4,0
45,75342,1,59,1
46,62723,11,18,0
35,55572,31,24,0
29,37610,7,93,0
30,54052,9,31,0
58,118993,10,58,1
19,107063,13,28,0
54,57550,25,9,0
62,74033,29,45,0
33,49011,3,90,0
41,122811,38,49,0
52,54764,10,2,0
39,117540,23,6,0
53,73533,21,29,0
28,44064,2,26,0
63,143989,36,28,0
46,147825,1,7,0
52,69581,11,34,0
32,140388,20,56,1
48,48702,4,10,0
59,105701,6,57,1
58,143482,3,47,0
60,28631,35,86,0
33,143864,21,27,0
27,107388,28,39,0
49,144798,8,22,0
19,90043,25,19,0
41,86063,11,9,0
40,48981,0,19,0
19,55764,7,2,0
55,121771,32,92,1
48,148787,3,61,1
57,70513,13,59,1
43,141505,28,86,1
46,149014,13,70,1
20,133076,8,71,1
31,119007,8,70,1
42,86198,25,33,0
18,44940,16,78,0
20,127418,3,65,1
43,91792,2,25,0
35,48432,28,70,0
26,28367,24,28,0
55,131764,20,18,0
40,123601,11,63,1
38,45511,0,91,0
18,28573,0,49,0
38,35582,6,66,0
44,25378,9,40,0
59,85296,14,85,1
23,33500,39,87,0
61,85841,10,66,1
53,41881,22,80,0
45,90233,12,4,0
62,71542,26,34,0
34,85285,16,5,0
57,79547,12,98,1
20,82151,11,22,0
29,27222,28,20,0
56,27933,20,47,0
29,103385,19,77,1
19,109772,19,34,0
63,129767,30,44,0
39,118706,7,6,0
40,98437,23,56,1
47,26940,10,29,0
22,134326,38,97,1
26,104590,32,53,1
38,126399,14,1,0
28,79145,3,59,1
22,63610,0,48,0
52,77520,31,7,0
44,24544,10,86,0
19,110854,29,32,0
41,74812,36,78,1
48,91610,18,61,1
50,71500,35,57,1
56,59618,33,51,0
47,139090,6,88,1
63,119054,19,19,0
54,45444,11,27,0
45,105982,31,63,1
48,114079,1,60,1
28,76586,21,61,1
40,44789,39,61,0
19,21617,23,87,0
57,148639,30,45,0
58,120834,3,21,0
44,23333,23,44,0
52,60002,16,93,1
19,144477,39,1,0
56,83620,18,95,1
54,107688,39,91,1
38,109627,37,44,0
22,20511,33,62,0
62,132850,32,61,1
38,57850,5,91,0
46,141548,35,79,1
37,102172,12,89,1
55,106053,8,79,1
37,51786,34,83,0
42,94356,33,50,0
19,56244,15,75,0
49,94714,17,41,0
43,87261,17,33,0
23,38477,37,87,0
58,66533,31,12,0
20,54469,6,2,0
50,28496,22,21,0
18,140522,22,14,0
22,32270,17,34,0
30,96008,6,79,1
36,40724,39,85,0
29,50416,23,64,0
42,55575,13,23,0
52,101190,4,85,1
29,96614,21,50,0
47,113566,21,14,0
22,140989,9,85,1
51,93108,25,76,1
39,37408,14,46,0
56,147192,37,5,0
30,39359,0,66,0
64,28698,13,22,0
20,90392,35,70,1
37,113063,30,2,0
48,59492,27,29,0
22,94781,33,61,1
41,63634,34,71,1
57,137255,38,16,0
50,62864,22,64,1
25,114482,18,97,1
41,57355,17,97,0
37,57690,14,14,0
33,57814,0,43,0
29,51645,24,76,0
30,104814,25,43,0
62,92739,34,70,1
59,76630,14,55,1
56,68171,3,76,1
42,41658,14,31,0
63,143980,37,76,1
49,146541,38,74,1
41,128132,0,40,0
64,35797,21,27,0
61,78799,10,52,1
26,138301,37,7,0
57,118342,36,46,0
40,116494,25,33,0
30,72236,26,91,1
49,26265,12,8,0
32,147119,6,5,0
53,145611,7,61,1
22,92134,22,72,1
39,120719,25,60,1
33,102678,26,85,1
58,73494,8,24,0
27,141754,37,7,0
41,72268,12,61,1
35,135452,6,83,1
35,46998,10,95,0
24,111426,9,36,0
21,114414,32,27,0
43,81339,38,29,0
22,34306,2,87,0
33,84006,28,20,0
52,138717,36,70,1
43,67345,15,76,1
35,31885,15,76,0
46,129681,6,3,0
40,63826,14,39,0
31,75597,37,99,1
32,27443,5,83,0
50,117375,17,45,0
42,136005,18,68,1
38,37084,1,31,0
34,109447,2,38,0
40,24383,24,97,0
60,112313,35,6,0
34,54361,27,8,0
31,100294,37,28,0
46,81331,27,15,0
37,115057,31,95,1
47,40529,35,8,0
36,78574,38,54,1
56,108627,35,6,0
30,141685,22,29,0
35,125330,1,34,0
40,116917,9,7,0
63,120916,5,40,0
50,50932,7,74,0
56,129633,14,13,0
57,142087,28,62,1
35,21908,27,86,0
26,125258,21,85,1
50,133489,33,65,1
49,50358,19,41,0
34,50412,32,42,0
36,148319,14,66,1
44,103710,6,93,1
23,142856,23,11,0
52,101032,25,50,0
54,22928,9,71,0
51,85158,14,35,0
37,50632,36,94,0
42,52309,23,80,0
21,29280,10,79,0
27,60449,39,20,0
27,107171,20,28,0
41,46957,39,37,0
38,56895,37,3,0
28,90499,14,93,1
44,113057,14,59,1
33,118151,36,73,1
43,130065,13,27,0
47,131858,20,32,0
33,41695,19,48,0
24,94893,32,46,0
33,83123,2,95,1
52,45176,39,47,0
33,38409,22,90,0
57,144464,22,40,0
29,76967,26,3,0
52,20987,34,75,0
38,74462,24,29,0
60,87501,31,91,1
53,125620,21,58,1
34,116854,7,50,0
49,46015,37,10,0
58,114727,17,61,1
23,132350,27,99,1
41,86404,27,61,1
44,136751,10,23,0
37,148807,11,6,0
42,70281,1,75,1
19,57146,36,60,0
26,68231,3,27,0
45,49032,33,55,0
55,48305,22,31,0
20,74306,12,30,0
37,108176,6,67,1
23,141139,31,13,0
56,38318,22,59,0
50,33246,7,54,0
18,53844,36,21,0
54,52602,33,43,0
